1133,223130492,sell,WPG1RNEG2,5750,407.98,2024-09-25 14:06:36
1134,851756661,sell,MSH352DP3,6227,36.27,2024-09-25 14:06:36
1135,899723997,buy,A10AZG1E1,7934,462.47,2024-09-25 14:06:36
1136,131523340,buy,BWDWHTU00,6593,244.99,2024-09-25 14:06:36
1137,449494384,sell,H4KFAERF6,4219,80.83,2024-09-25 14:06:36
1138,346894139,buy,G48C7PBJ6,6254,399.61,2024-09-25 14:06:36
1139,124620305,sell,INALS7BF4,3912,131.00,2024-09-25 14:06:36
1140,773582142,sell,0HNH6R410,9483,192.48,2024-09-25 14:06:36
1141,648606672,sell,LMWZ3COJ1,5213,64.25,2024-09-25 14:06:36
1142,109202394,buy,0DVSG2WK7,7505,149.67,2024-09-25 14:06:36
1143,245747094,buy,O02TI8VA7,8652,483.78,2024-09-25 14:06:36
1144,588597902,buy,VDZMZUSD0,8328,225.81,2024-09-25 14:06:36
1145,533335688,sell,4X83ETS28,3200,147.56,2024-09-25 14:06:36
1146,239033994,sell,2BXTV4QC9,3097,277.35,2024-09-25 14:06:36
1147,690168787,sell,Z5Q5FLTM1,3375,311.51,2024-09-25 14:06:36
1148,842725286,sell,75HM1S962,194,377.84,2024-09-25 14:06:36
1149,746919024,sell,0WGLI3M65,5510,117.55,2024-09-25 14:06:36
1150,405417479,buy,WG00CX1T1,358,418.16,2024-09-25 14:06:36
1151,637719534,sell,66UTK1GR5,1356,69.16,2024-09-25 14:06:36
1152,278987865,sell,KJA7O8LK1,8707,343.19,2024-09-25 14:06:36
1153,187386072,sell,9K7PH3AA8,344,51.14,2024-09-25 14:06:36
1154,543748283,buy,11CI4IHB0,7945,334.27,2024-09-25 14:06:36
1155,317129503,sell,311ORPGV3,5949,355.17,2024-09-25 14:06:36
1156,435804274,sell,VJ9JCQAT1,4914,455.25,2024-09-25 14:06:36
1157,699509119,buy,KTW5OCIA6,1885,436.38,2024-09-25 14:06:36
1158,878056547,sell,5FERJV7W3,8855,358.27,2024-09-25 14:06:36
1159,373559072,sell,UV2FGY0N3,6547,490.05,2024-09-25 14:06:36
1160,682030343,buy,5X289JX40,7914,266.50,2024-09-25 14:06:36
1161,180137746,buy,GM23Z00M1,5454,387.87,2024-09-25 14:06:36
1162,327181979,buy,QP8NY7HP4,7840,17.13,2024-09-25 14:06:36
1163,774300239,buy,88CKAB1Q5,2236,71.59,2024-09-25 14:06:36
1164,412164865,buy,NDO80ILG7,4582,229.87,2024-09-25 14:06:36
1165,837499993,sell,YOTFY14O2,8901,87.54,2024-09-25 14:06:36
1166,520109747,sell,BXLAMHRI2,4389,307.09,2024-09-25 14:06:36
1167,687173639,buy,AQW4T0KB2,7521,70.56,2024-09-25 14:06:36
1168,794091795,sell,18BJL9PF7,875,290.63,2024-09-25 14:06:36
1169,522428558,buy,DJMR1WPB0,9392,159.52,2024-09-25 14:06:36
1170,332211574,buy,ZQH0X7KX2,8351,126.11,2024-09-25 14:06:36
1171,941965727,sell,MYCZU53E5,332,322.22,2024-09-25 14:06:36
1172,206113396,sell,2TH9GPKD6,5062,473.56,2024-09-25 14:06:36
1173,467253500,buy,M0GSK7Y53,456,185.09,2024-09-25 14:06:36
1174,443304446,sell,7VHXFVL65,433,244.52,2024-09-25 14:06:36
1175,401167060,sell,NZW7O3Q65,5758,18.06,2024-09-25 14:06:36
1176,722928749,sell,X38ID0YK6,5272,65.05,2024-09-25 14:06:36
1177,306060948,sell,EOYPLUPG0,2513,123.34,2024-09-25 14:06:36
1178,814422591,buy,WG5QY08F0,453,341.07,2024-09-25 14:06:36
1179,262431488,sell,HUHFSNPD0,8785,497.85,2024-09-25 14:06:36
1180,898853950,sell,87DCOSJW0,2855,176.61,2024-09-25 14:06:36
1181,307870933,sell,A4A6T95J1,529,147.02,2024-09-25 14:06:36
1182,164234161,sell,OKE9HABF1,5972,90.59,2024-09-25 14:06:36
1183,533977787,sell,JVQ8166V9,7950,24.13,2024-09-25 14:06:36
1184,349215490,sell,0O5VRLS91,6995,69.29,2024-09-25 14:06:36
1185,150966616,buy,C7PRG0WA2,2030,73.90,2024-09-25 14:06:36
1186,951605263,buy,SLY7OBXC0,6981,413.05,2024-09-25 14:06:36
1187,134528066,buy,AOQS70RB8,9738,81.63,2024-09-25 14:06:36
1188,233042945,buy,QY1AVV6S6,6312,411.69,2024-09-25 14:06:36
1189,563981824,sell,OCH1QDM57,533,185.92,2024-09-25 14:06:36
1190,240509404,sell,XVOUEKR71,6301,349.35,2024-09-25 14:06:36
1191,565724227,sell,KE2Y3RDH9,3873,323.45,2024-09-25 14:06:36
1192,196264736,buy,6U7YMRUU5,9680,166.19,2024-09-25 14:06:36
1193,124026740,sell,458DD3BJ6,8989,297.78,2024-09-25 14:06:36
1194,349568583,buy,M49XXBUS3,7555,212.60,2024-09-25 14:06:36
1195,803823023,sell,CF1NBMQD7,8328,183.02,2024-09-25 14:06:36
1196,827431266,sell,LAJVD95K5,2062,181.48,2024-09-25 14:06:36
1197,723077563,sell,BVSQ1F728,2240,420.13,2024-09-25 14:06:36
1198,812924243,sell,N8DNTTWF2,52,253.97,2024-09-25 14:06:36
1199,388368843,sell,V4PBL99R7,8473,155.86,2024-09-25 14:06:36
1200,626785478,sell,CEEBK9OF8,1082,60.18,2024-09-25 14:06:36
1201,417223029,buy,OQ55ZC9G3,9770,294.62,2024-09-25 14:06:36
1202,983089182,buy,RRWQ89VP4,9485,375.42,2024-09-25 14:06:36
1203,944673137,buy,POHH3V039,7911,117.83,2024-09-25 14:06:36
1204,137069200,sell,SBJ834IL3,2012,36.86,2024-09-25 14:06:36
1205,739993150,buy,HHZFXB8J5,2466,422.35,2024-09-25 14:06:36
1206,160874798,buy,T3WNBWMG7,6448,326.94,2024-09-25 14:06:36
1207,495505287,buy,7CCLHC194,157,418.00,2024-09-25 14:06:36
1208,202833532,sell,H60QGQJ08,4703,190.09,2024-09-25 14:06:36
1209,216402159,sell,IF0G4LKP6,7835,163.71,2024-09-25 14:06:36
1210,424187899,sell,TO5G3J9K0,5679,360.36,2024-09-25 14:06:36
1211,955518086,buy,3N1JCHJ21,6294,263.07,2024-09-25 14:06:36
1212,768104109,sell,UFV9KX2Q8,1033,362.03,2024-09-25 14:06:36
1213,320606533,sell,D6GHK6EZ2,1054,356.32,2024-09-25 14:06:36
1214,216866052,buy,F2Y26LN44,4260,163.34,2024-09-25 14:06:36
1215,432802886,sell,S2EJUQZV4,7635,56.23,2024-09-25 14:06:36
1216,977242309,sell,V46PA7W55,9483,325.52,2024-09-25 14:06:36
1217,939741839,buy,7AEXGJL60,3223,390.72,2024-09-25 14:06:36
1218,796063398,buy,4CP6VNNQ4,4467,190.67,2024-09-25 14:06:36
1219,301795538,sell,NUVRCHDO0,1829,38.24,2024-09-25 14:06:36
1220,669726605,buy,DK0J3U9Y9,6911,366.23,2024-09-25 14:06:36
1221,159548561,buy,M3QVTRAO1,981,167.08,2024-09-25 14:06:36
1222,452760539,buy,T98GZSBT3,4178,131.39,2024-09-25 14:06:36
1223,626878297,buy,JGLNOAW82,988,53.43,2024-09-25 14:06:36
1224,911462803,buy,A3VOIS2C9,8956,396.08,2024-09-25 14:06:36
1225,954924371,buy,QF2UJHO81,3822,387.23,2024-09-25 14:06:36
1226,960670488,buy,9IBV0VQX4,7415,213.60,2024-09-25 14:06:36
1227,414370750,buy,WVRG5G8U9,7411,406.66,2024-09-25 14:06:36
1228,169951562,sell,1GZZLK853,8997,109.93,2024-09-25 14:06:36
1229,746502934,buy,UGK7BQZL2,8477,126.63,2024-09-25 14:06:36
1230,577489614,buy,AU6B2ZRB1,2733,68.17,2024-09-25 14:06:36
1231,684986185,sell,79H3A3BA9,7615,13.45,2024-09-25 14:06:36
1232,436099727,buy,E7CKS6CX5,3648,471.96,2024-09-25 14:06:36
1233,236472565,buy,3J3ZEHGM9,7384,43.42,2024-09-25 14:06:36
1234,439332035,sell,H6G65SYW6,983,138.82,2024-09-25 14:06:36
1235,474607934,buy,FEHWC76T9,1289,100.29,2024-09-25 14:06:36
1236,420362346,buy,CDIMVY1H6,8056,348.60,2024-09-25 14:06:36
1237,287941226,sell,YXGBXL4X2,3610,203.81,2024-09-25 14:06:36
1238,911279760,sell,TMT8DKXK5,8053,414.97,2024-09-25 14:06:36
1239,991763315,sell,U0W2RB6U3,383,456.47,2024-09-25 14:06:36
1240,886158453,sell,QQGZ1ZD58,3618,318.25,2024-09-25 14:06:36
1241,180897578,buy,3GPX79V03,5513,62.76,2024-09-25 14:06:36
1242,228496760,sell,M81U9VG08,5792,159.06,2024-09-25 14:06:36
1243,345021305,sell,ILV5MZ405,928,227.18,2024-09-25 14:06:36
1244,256353704,sell,23SAC9G68,8314,388.66,2024-09-25 14:06:36
1245,683783241,sell,TL68BZ8Q6,5531,401.01,2024-09-25 14:06:36
1246,427570894,sell,P8PT42685,3373,335.13,2024-09-25 14:06:36
1247,890084065,buy,EK1JO3I99,2126,142.34,2024-09-25 14:06:36
1248,279655263,buy,U3R559OB7,5706,337.09,2024-09-25 14:06:36
1249,770045305,buy,K9EI8GXS5,7084,75.29,2024-09-25 14:06:36
1250,862422733,sell,RJWNMPL52,7096,234.39,2024-09-25 14:06:36
1251,772784816,buy,NNEQOMRN0,7006,469.34,2024-09-25 14:06:36
1252,293893387,sell,VDOIJYK49,1329,331.74,2024-09-25 14:06:36
1253,387195390,sell,BZFBVDJC3,2941,101.23,2024-09-25 14:06:36
1254,769998547,buy,GQE5AZB34,9824,276.48,2024-09-25 14:06:36
1255,613202597,buy,ZW36BQ452,579,410.56,2024-09-25 14:06:36
1256,401713022,buy,F5WKFSYH3,8952,243.92,2024-09-25 14:06:36
1257,526432746,buy,P8IQEOOD9,8491,343.67,2024-09-25 14:06:36
1258,785793747,sell,UP9YH7JH9,3646,155.30,2024-09-25 14:06:36
1259,918183627,sell,UODSYUEM4,5728,286.28,2024-09-25 14:06:36
1260,258046094,buy,DW2MW5RK7,8628,315.83,2024-09-25 14:06:36
1261,891079055,sell,4DNUW90Q6,7343,488.21,2024-09-25 14:06:36
1262,423051326,sell,AHOSU0EB3,2471,43.61,2024-09-25 14:06:36
1263,505149815,sell,SWSH0X6G0,9582,185.18,2024-09-25 14:06:36
1264,257331147,sell,LTGJ6P2W3,5970,162.18,2024-09-25 14:06:36
1265,363770114,buy,9EIM6BNP4,7943,456.84,2024-09-25 14:06:36
1266,534361426,buy,SJXLRG7P1,7204,104.25,2024-09-25 14:06:36
1267,733453042,buy,LU2K8L6R6,2558,251.31,2024-09-25 14:06:36
1268,487975525,buy,G6QDZ1ZQ9,6637,487.90,2024-09-25 14:06:36
1269,779674358,sell,5NSC3QTT5,3695,261.58,2024-09-25 14:06:36
1270,550283362,buy,K7S6ANKH0,2863,317.23,2024-09-25 14:06:36
1271,612531606,buy,ERECY0BD8,8392,26.76,2024-09-25 14:06:36
1272,542906824,buy,WQUYR38H1,9003,117.28,2024-09-25 14:06:36
1273,479184461,buy,453531HS7,627,12.90,2024-09-25 14:06:36
1274,681505234,buy,B1TOWOU45,2409,128.58,2024-09-25 14:06:36
1275,543660255,buy,01530B2N1,4522,493.74,2024-09-25 14:06:36
1276,652164575,buy,5YVRNAF13,5577,466.97,2024-09-25 14:06:36
1277,266534448,buy,06H8P09B2,268,50.65,2024-09-25 14:06:36
1278,681387324,buy,KMDYE23T7,3155,168.33,2024-09-25 14:06:36
1279,685610845,sell,W229XRWE0,7036,352.59,2024-09-25 14:06:36
1280,199938678,buy,T9RJ0MC41,845,192.05,2024-09-25 14:06:36
1281,982972925,buy,CW097RW31,9828,73.04,2024-09-25 14:06:36
1282,596220192,buy,HG0TDR8C7,582,432.11,2024-09-25 14:06:36
1283,446923611,sell,LZWLEUN60,5825,58.98,2024-09-25 14:06:36
1284,731306852,buy,YSVPZQ420,1323,260.11,2024-09-25 14:06:36
1285,687337379,buy,LXB17KGP8,1327,387.07,2024-09-25 14:06:36
1286,241673109,sell,BEYLT67B0,2627,311.58,2024-09-25 14:06:36
1287,672978557,sell,OZ0VYY2X4,2542,258.86,2024-09-25 14:06:36
1288,233277516,sell,CB53ETSS3,7473,11.36,2024-09-25 14:06:36
1289,702918009,buy,6X8BL4BC1,1967,266.96,2024-09-25 14:06:36
1290,652629102,buy,3V04PDNC5,5045,47.51,2024-09-25 14:06:36
1291,803118436,sell,PJHRIDI66,6976,86.29,2024-09-25 14:06:36
1292,673309005,sell,LNEIBYRK4,583,455.59,2024-09-25 14:06:36
1293,370689912,buy,KW5P49Y16,1626,419.54,2024-09-25 14:06:36
1294,809789752,sell,X2K8D4CG1,865,214.76,2024-09-25 14:06:36
1295,102358623,buy,WB5WOZ3K6,5503,183.20,2024-09-25 14:06:36
1296,659829934,sell,32SFSY3X1,3068,204.94,2024-09-25 14:06:36
1297,124223957,buy,NQVF0LQ49,4626,187.19,2024-09-25 14:06:36
1298,351575068,sell,7VUHQL571,3243,307.41,2024-09-25 14:06:36
1299,511567657,sell,OP086EWB7,9538,453.94,2024-09-25 14:06:36
1300,519993346,buy,1S7I18AG8,7135,148.23,2024-09-25 14:06:36
1301,301522358,sell,2AUMGTUP7,1344,158.18,2024-09-25 14:06:36
1302,930817005,buy,NR3CA3NE5,1013,439.28,2024-09-25 14:06:36
1303,625163224,buy,EXXY5OMJ1,3386,16.47,2024-09-25 14:06:36
1304,261990534,buy,6MH8ITPZ5,956,296.28,2024-09-25 14:06:36
1305,160476005,buy,4R343MXT6,9297,349.20,2024-09-25 14:06:36
1306,356325208,buy,64ATL3052,2509,368.77,2024-09-25 14:06:36
1307,763391129,buy,JLEL0SRZ6,9994,287.54,2024-09-25 14:06:36
1308,175399465,buy,AIJAPQM34,3212,305.32,2024-09-25 14:06:36
1309,532435852,buy,MC5JKZB11,3188,236.71,2024-09-25 14:06:36
1310,704246377,buy,GHMNNOCS1,194,239.27,2024-09-25 14:06:36
1311,292708916,buy,IRHTAP203,7380,382.00,2024-09-25 14:06:36
1312,771647982,buy,DP1ES0BX6,3207,275.74,2024-09-25 14:06:36
1313,642745822,sell,E6VRVUJX7,4082,183.58,2024-09-25 14:06:36
1314,885510931,buy,44XJ977Q3,7191,271.45,2024-09-25 14:06:36
1315,576301423,sell,V4IUFQXW4,794,369.89,2024-09-25 14:06:36
1316,425732448,sell,UAR89L5G4,9540,123.16,2024-09-25 14:06:36
1317,541230916,sell,LGJ60SNE3,1185,303.95,2024-09-25 14:06:36
1318,149592444,buy,6ZCRP0OC6,362,184.83,2024-09-25 14:06:36
1319,119101355,buy,N6BO5UIJ7,7217,237.93,2024-09-25 14:06:36
1320,419883711,buy,E7YUMEH62,5454,428.22,2024-09-25 14:06:36
1321,548946042,buy,Y1I906EB1,7069,360.26,2024-09-25 14:06:36
1322,316130805,sell,U1YOWUCR3,2543,13.56,2024-09-25 14:06:36
1323,114694579,sell,0SARRZK50,2682,54.86,2024-09-25 14:06:36
1324,466483426,buy,VEY17UYN7,5465,401.62,2024-09-25 14:06:36
1325,611152572,sell,FL54YB3E1,8979,460.02,2024-09-25 14:06:36
1326,471143537,sell,X5YW6WOD6,1336,287.38,2024-09-25 14:06:36
1327,728802901,sell,G3U4IZV06,1364,414.80,2024-09-25 14:06:36
1328,173575083,buy,CZSF553R9,7693,230.82,2024-09-25 14:06:36
1329,641368670,sell,YGQORGBD4,842,24.29,2024-09-25 14:06:36
1330,892707031,buy,H3HO3SG21,8658,167.45,2024-09-25 14:06:36
1331,344341703,sell,HCQTY4ZH5,9030,65.28,2024-09-25 14:06:36
1332,199718746,sell,EV50Z1CI0,4234,312.15,2024-09-25 14:06:36
1333,993677267,sell,5YEIHXVS2,2985,135.18,2024-09-25 14:06:36
1334,372211508,sell,ZM2BL2EF3,5580,177.80,2024-09-25 14:06:36
1335,483415538,buy,BU2JOQXM2,6925,280.00,2024-09-25 14:06:36
1336,520162917,buy,A4YG31QO4,5664,34.49,2024-09-25 14:06:36
1337,454051204,sell,FIWE4KA50,5600,247.00,2024-09-25 14:06:36
1338,565707141,sell,687XRB5W0,1774,118.45,2024-09-25 14:06:36
1339,396659021,buy,RQHDB30A8,7118,438.10,2024-09-25 14:06:36
1340,679939735,sell,QUHVA29X4,3545,121.60,2024-09-25 14:06:36
1341,158618424,sell,909B0XDV4,9641,275.43,2024-09-25 14:06:36
1342,800325777,sell,ZBPW0EFZ8,2046,428.96,2024-09-25 14:06:36
1343,257782026,sell,YQ6QKV6E7,606,408.35,2024-09-25 14:06:36
1344,345067154,buy,8PVJF5QY3,4135,207.64,2024-09-25 14:06:36
1345,162073705,buy,DJZHZSS50,9893,161.58,2024-09-25 14:06:36
1346,395593388,sell,MZK3SSW13,8179,482.84,2024-09-25 14:06:36
1347,202626548,buy,ZFVPR9YT2,3700,65.97,2024-09-25 14:06:36
1348,644635788,sell,A877QJ985,2033,49.93,2024-09-25 14:06:36
1349,781986588,sell,U83NAUA25,2761,293.68,2024-09-25 14:06:36
1350,171680984,buy,0T6UWZDQ2,5169,472.31,2024-09-25 14:06:36
1351,131025853,buy,GCU9IL0N0,3861,416.01,2024-09-25 14:06:36
1352,328470313,sell,K6JP15LI6,7808,295.02,2024-09-25 14:06:36
1353,134064615,sell,WDR1ATM32,4858,445.75,2024-09-25 14:06:36
1354,912627529,buy,3IGXFAG20,5345,59.83,2024-09-25 14:06:36
1355,139477812,sell,G1G166D09,7306,455.74,2024-09-25 14:06:36
1356,889994664,sell,CRR0SQ3A7,5650,480.57,2024-09-25 14:06:36
